Kids_First_Biospecimen_ID	sample_id	cohort_participant_id	cell_type	fraction	cluster_assigned	method	cluster_feature_mean_score	feature_mean_score	feature_variance	molecular_subtype
BS_258RRGDM	7316-2195	C650178	T cell CD4+ (non-regulatory)	6.956677643649362e-19	3	IntNMF	4.826884116843429e-4	2.655729347206818e-4	3.141775156764923e-6	LGG, wildtype
BS_258RRGDM	7316-2195	C650178	T cell CD4+ central memory	0	3	IntNMF	0.010517395941541458	0.01736833620219862	5.926991403897705e-4	LGG, wildtype
BS_258RRGDM	7316-2195	C650178	T cell CD4+ effector memory	9.10972547387993e-18	3	IntNMF	0.004115501719412943	0.013260328241489825	4.5710470200343174e-4	LGG, wildtype
BS_258RRGDM	7316-2195	C650178	T cell CD8+ naive	0.007864246630256151	3	IntNMF	0.013538257588462685	0.009432368513169354	1.0600319737753078e-4	LGG, wildtype
BS_258RRGDM	7316-2195	C650178	T cell CD8+	0	3	IntNMF	0.002461967219697903	0.0026922238502230097	9.390520944538367e-5	LGG, wildtype
BS_258RRGDM	7316-2195	C650178	T cell CD8+ central memory	6.942500149087511e-19	3	IntNMF	0.00619223323656466	0.006566342857947108	3.66735890936023e-4	LGG, wildtype
BS_258RRGDM	7316-2195	C650178	T cell CD8+ effector memory	3.2371665339857916e-18	3	IntNMF	1.2727221292545239e-5	4.0882406577871355e-4	8.576531930866003e-6	LGG, wildtype
BS_258RRGDM	7316-2195	C650178	Class-switched memory B cell	0.01212621929302203	3	IntNMF	0.0073570742493111975	0.01500891295151236	3.355371950819857e-4	LGG, wildtype
BS_258RRGDM	7316-2195	C650178	Common lymphoid progenitor	0.10270096307347064	3	IntNMF	0.21982559290228118	0.21693457999283672	0.014704427739271761	LGG, wildtype
BS_258RRGDM	7316-2195	C650178	Common myeloid progenitor	0	3	IntNMF	6.259423109645471e-5	8.097191225804827e-5	9.217609938037137e-7	LGG, wildtype
BS_258RRGDM	7316-2195	C650178	Myeloid dendritic cell	6.447227312412803e-19	3	IntNMF	6.885808407059859e-4	0.0012251295324518048	1.706413570276046e-5	LGG, wildtype
BS_258RRGDM	7316-2195	C650178	Endothelial cell	0.008761283924995526	3	IntNMF	0.03484461694699315	0.03787502581723671	0.001382270052715572	LGG, wildtype
BS_258RRGDM	7316-2195	C650178	Eosinophil	0.018777290898958278	3	IntNMF	0.007951953641582177	0.014243697646901778	2.1620057027765967e-4	LGG, wildtype
BS_258RRGDM	7316-2195	C650178	Cancer associated fibroblast	0	3	IntNMF	0.034152283887917516	0.07037820512192414	0.005857853522019654	LGG, wildtype
BS_258RRGDM	7316-2195	C650178	Granulocyte-monocyte progenitor	0	3	IntNMF	1.1419859397881249e-4	3.553221344860862e-4	1.3833031357214354e-5	LGG, wildtype
BS_258RRGDM	7316-2195	C650178	Hematopoietic stem cell	0.3407937492427991	3	IntNMF	0.3273515380558853	0.16983044490247043	0.02017807852112425	LGG, wildtype
BS_258RRGDM	7316-2195	C650178	Macrophage	0.006745227968373308	3	IntNMF	0.03639764978650716	0.05880693895326338	0.0018670403968166517	LGG, wildtype
BS_258RRGDM	7316-2195	C650178	Macrophage M1	0.01258074184925847	3	IntNMF	0.033748666096597	0.060628671813160985	0.0011650120888651097	LGG, wildtype
BS_258RRGDM	7316-2195	C650178	Macrophage M2	0.006122156837597143	3	IntNMF	0.020337014363673977	0.022163407735418163	4.2480971584454304e-4	LGG, wildtype
BS_258RRGDM	7316-2195	C650178	Mast cell	0.0018148242184518326	3	IntNMF	0.0018702221170839013	0.006527521529785992	7.105886050319245e-5	LGG, wildtype
BS_258RRGDM	7316-2195	C650178	B cell memory	0	3	IntNMF	2.9518835176300298e-5	0.0013986066104862266	2.7871879855852812e-5	LGG, wildtype
BS_258RRGDM	7316-2195	C650178	Monocyte	1.486150838121247e-17	3	IntNMF	0.006107484144160766	0.033152081415901966	0.0012243120139283368	LGG, wildtype
BS_258RRGDM	7316-2195	C650178	B cell naive	0	3	IntNMF	3.292383686614369e-18	5.8955029939410875e-5	3.184646701098714e-7	LGG, wildtype
BS_258RRGDM	7316-2195	C650178	Neutrophil	5.559063586476765e-18	3	IntNMF	7.465860664634562e-4	0.0012376299150179783	9.941679109674872e-5	LGG, wildtype
BS_258RRGDM	7316-2195	C650178	NK cell	0	3	IntNMF	4.928513794769692e-18	4.020576048185229e-18	5.429245315747896e-35	LGG, wildtype
BS_258RRGDM	7316-2195	C650178	T cell NK	0.005391529386582136	3	IntNMF	0.054111352930748084	0.08663939877778735	0.003379727051375006	LGG, wildtype
BS_258RRGDM	7316-2195	C650178	Plasmacytoid dendritic cell	0	3	IntNMF	2.3268782422507033e-4	0.0025946938014126237	9.291807146369582e-5	LGG, wildtype
BS_258RRGDM	7316-2195	C650178	B cell plasma	0	3	IntNMF	0.0028485682967564654	0.004501085545529014	6.445378421713532e-5	LGG, wildtype
BS_258RRGDM	7316-2195	C650178	T cell gamma delta	0	3	IntNMF	1.820836151590882e-5	2.615673518810432e-4	1.6810135706955826e-6	LGG, wildtype
BS_258RRGDM	7316-2195	C650178	T cell CD4+ Th1	0	3	IntNMF	0.01816474852660385	0.016296174960143017	3.4865280313021145e-4	LGG, wildtype
BS_258RRGDM	7316-2195	C650178	T cell CD4+ Th2	9.801197643928719e-19	3	IntNMF	0.020727031469370494	0.01934387870840072	0.0011746563919262975	LGG, wildtype
BS_258RRGDM	7316-2195	C650178	T cell regulatory (Tregs)	0.05531054819911361	3	IntNMF	0.030398514031192685	0.0255688212345678	6.881961090829847e-4	LGG, wildtype
BS_258RRGDM	7316-2195	C650178	immune score	0.018224895390522293	3	IntNMF	0.03789186392555555	0.08617057438174629	0.0037875822646429493	LGG, wildtype
BS_258RRGDM	7316-2195	C650178	stroma score	0.008871164159356562	3	IntNMF	0.03533145690889284	0.054889930104886395	0.0020347179894153675	LGG, wildtype
BS_258RRGDM	7316-2195	C650178	microenvironment score	0.027096059549878856	3	IntNMF	0.07322332083444838	0.14106050448663268	0.006775440110094406	LGG, wildtype
BS_25T139TX	7316-2130	C516723	Myeloid dendritic cell activated	0.15094616539713313	1	IntNMF	0.12624876889128317	0.11831709360011683	0.0025129772606747713	LGG_NF1
BS_25T139TX	7316-2130	C516723	B cell	0.032273125870922036	1	IntNMF	0.015395883456866285	0.011105065794352829	3.97750232173297e-4	LGG_NF1
BS_25T139TX	7316-2130	C516723	T cell CD4+ memory	0	1	IntNMF	0.006739243123084527	0.015171221657019054	3.686917563491935e-4	LGG_NF1
BS_25T139TX	7316-2130	C516723	T cell CD4+ naive	0.008838574753413164	1	IntNMF	0.004985989252270947	0.0035461669219925985	5.323694401485619e-5	LGG_NF1
BS_25T139TX	7316-2130	C516723	T cell CD4+ (non-regulatory)	9.866773389824786e-19	1	IntNMF	2.2770177993660653e-4	2.655729347206818e-4	3.141775156764923e-6	LGG_NF1
BS_25T139TX	7316-2130	C516723	T cell CD4+ central memory	0.03606405108059689	1	IntNMF	0.02971284677985292	0.01736833620219862	5.926991403897705e-4	LGG_NF1
BS_25T139TX	7316-2130	C516723	T cell CD4+ effector memory	2.471555486010283e-18	1	IntNMF	0.010277962125908596	0.013260328241489825	4.5710470200343174e-4	LGG_NF1
BS_25T139TX	7316-2130	C516723	T cell CD8+ naive	1.7075420707447556e-18	1	IntNMF	0.0019521475630694825	0.009432368513169354	1.0600319737753078e-4	LGG_NF1
BS_25T139TX	7316-2130	C516723	T cell CD8+	4.355716737863379e-18	1	IntNMF	0.0019179229772687107	0.0026922238502230097	9.390520944538367e-5	LGG_NF1
BS_25T139TX	7316-2130	C516723	T cell CD8+ central memory	5.36926446833508e-19	1	IntNMF	0.004461038409308192	0.006566342857947108	3.66735890936023e-4	LGG_NF1
BS_25T139TX	7316-2130	C516723	T cell CD8+ effector memory	1.2751696850272807e-18	1	IntNMF	6.527491152737913e-4	4.0882406577871355e-4	8.576531930866003e-6	LGG_NF1
BS_25T139TX	7316-2130	C516723	Class-switched memory B cell	0.01617519617137669	1	IntNMF	0.027426773365216175	0.01500891295151236	3.355371950819857e-4	LGG_NF1
BS_25T139TX	7316-2130	C516723	Common lymphoid progenitor	0.06793788002472646	1	IntNMF	0.12367854587179002	0.21693457999283672	0.014704427739271761	LGG_NF1
BS_25T139TX	7316-2130	C516723	Common myeloid progenitor	4.4678363172955936e-18	1	IntNMF	1.6043306748040264e-4	8.097191225804827e-5	9.217609938037137e-7	LGG_NF1
BS_25T139TX	7316-2130	C516723	Myeloid dendritic cell	0	1	IntNMF	0.0010515558140374581	0.0012251295324518048	1.706413570276046e-5	LGG_NF1
BS_25T139TX	7316-2130	C516723	Endothelial cell	0.0083344933308305	1	IntNMF	0.04260277495132351	0.03787502581723671	0.001382270052715572	LGG_NF1
BS_25T139TX	7316-2130	C516723	Eosinophil	0.019660549178008708	1	IntNMF	0.024732856347395374	0.014243697646901778	2.1620057027765967e-4	LGG_NF1
BS_25T139TX	7316-2130	C516723	Cancer associated fibroblast	0.10039015200022053	1	IntNMF	0.13508279167233436	0.07037820512192414	0.005857853522019654	LGG_NF1
BS_25T139TX	7316-2130	C516723	Granulocyte-monocyte progenitor	9.4036440802132e-18	1	IntNMF	4.8008272258803784e-5	3.553221344860862e-4	1.3833031357214354e-5	LGG_NF1
BS_25T139TX	7316-2130	C516723	Hematopoietic stem cell	0.15453704666214602	1	IntNMF	0.08892831732946595	0.16983044490247043	0.02017807852112425	LGG_NF1
BS_25T139TX	7316-2130	C516723	Macrophage	0.02744582698435273	1	IntNMF	0.05572173559314787	0.05880693895326338	0.0018670403968166517	LGG_NF1
BS_25T139TX	7316-2130	C516723	Macrophage M1	0.044556421459646556	1	IntNMF	0.06687308205807842	0.060628671813160985	0.0011650120888651097	LGG_NF1
BS_25T139TX	7316-2130	C516723	Macrophage M2	0.017056955467441196	1	IntNMF	0.016960072308051966	0.022163407735418163	4.2480971584454304e-4	LGG_NF1
BS_25T139TX	7316-2130	C516723	Mast cell	0.009977603062823802	1	IntNMF	0.01140916588935747	0.006527521529785992	7.105886050319245e-5	LGG_NF1
BS_25T139TX	7316-2130	C516723	B cell memory	6.722331382312386e-18	1	IntNMF	7.874350238213655e-4	0.0013986066104862266	2.7871879855852812e-5	LGG_NF1
BS_25T139TX	7316-2130	C516723	Monocyte	0.03163877256687557	1	IntNMF	0.03914694756948593	0.033152081415901966	0.0012243120139283368	LGG_NF1
BS_25T139TX	7316-2130	C516723	B cell naive	3.1455475617721186e-18	1	IntNMF	3.75228804370743e-5	5.8955029939410875e-5	3.184646701098714e-7	LGG_NF1
BS_25T139TX	7316-2130	C516723	Neutrophil	0	1	IntNMF	0.0019199528577299213	0.0012376299150179783	9.941679109674872e-5	LGG_NF1
BS_25T139TX	7316-2130	C516723	NK cell	0	1	IntNMF	3.733297873589839e-18	4.020576048185229e-18	5.429245315747896e-35	LGG_NF1
BS_25T139TX	7316-2130	C516723	T cell NK	0.16209022097570977	1	IntNMF	0.11353184499828443	0.08663939877778735	0.003379727051375006	LGG_NF1
BS_25T139TX	7316-2130	C516723	Plasmacytoid dendritic cell	0	1	IntNMF	0.002689164690439372	0.0025946938014126237	9.291807146369582e-5	LGG_NF1
BS_25T139TX	7316-2130	C516723	B cell plasma	0	1	IntNMF	0.005380927632620305	0.004501085545529014	6.445378421713532e-5	LGG_NF1
BS_25T139TX	7316-2130	C516723	T cell gamma delta	0	1	IntNMF	9.137335329680104e-5	2.615673518810432e-4	1.6810135706955826e-6	LGG_NF1
BS_25T139TX	7316-2130	C516723	T cell CD4+ Th1	4.501764156040852e-19	1	IntNMF	0.008013486350720302	0.016296174960143017	3.4865280313021145e-4	LGG_NF1
BS_25T139TX	7316-2130	C516723	T cell CD4+ Th2	0.005137921041762573	1	IntNMF	0.005989540934079696	0.01934387870840072	0.0011746563919262975	LGG_NF1
BS_25T139TX	7316-2130	C516723	T cell regulatory (Tregs)	0.056980707368105774	1	IntNMF	0.034788074299450356	0.0255688212345678	6.881961090829847e-4	LGG_NF1
BS_25T139TX	7316-2130	C516723	immune score	0.08066391844198857	1	IntNMF	0.10101581485681708	0.08617057438174629	0.0037875822646429493	LGG_NF1
BS_25T139TX	7316-2130	C516723	stroma score	0.054395005079974044	1	IntNMF	0.08990915395171885	0.054889930104886395	0.0020347179894153675	LGG_NF1
BS_25T139TX	7316-2130	C516723	microenvironment score	0.1350589235219626	1	IntNMF	0.19092496880853593	0.14106050448663268	0.006775440110094406	LGG_NF1
BS_2720P44V	C4120500-Tumor	C4120500	Myeloid dendritic cell activated	0.09329406242118655	1	IntNMF	0.12624876889128317	0.11831709360011683	0.0025129772606747713	LGG, other MAPK
BS_2720P44V	C4120500-Tumor	C4120500	B cell	0.032472636480328936	1	IntNMF	0.015395883456866285	0.011105065794352829	3.97750232173297e-4	LGG, other MAPK
BS_2720P44V	C4120500-Tumor	C4120500	T cell CD4+ memory	7.742230993769663e-20	1	IntNMF	0.006739243123084527	0.015171221657019054	3.686917563491935e-4	LGG, other MAPK
BS_2720P44V	C4120500-Tumor	C4120500	T cell CD4+ naive	0.01458307874190921	1	IntNMF	0.004985989252270947	0.0035461669219925985	5.323694401485619e-5	LGG, other MAPK
BS_2720P44V	C4120500-Tumor	C4120500	T cell CD4+ (non-regulatory)	0	1	IntNMF	2.2770177993660653e-4	2.655729347206818e-4	3.141775156764923e-6	LGG, other MAPK
BS_2720P44V	C4120500-Tumor	C4120500	T cell CD4+ central memory	0.006983410427219172	1	IntNMF	0.02971284677985292	0.01736833620219862	5.926991403897705e-4	LGG, other MAPK
BS_2720P44V	C4120500-Tumor	C4120500	T cell CD4+ effector memory	4.1738277629915373e-20	1	IntNMF	0.010277962125908596	0.013260328241489825	4.5710470200343174e-4	LGG, other MAPK
BS_2720P44V	C4120500-Tumor	C4120500	T cell CD8+ naive	0	1	IntNMF	0.0019521475630694825	0.009432368513169354	1.0600319737753078e-4	LGG, other MAPK
BS_2720P44V	C4120500-Tumor	C4120500	T cell CD8+	0.00532448277265794	1	IntNMF	0.0019179229772687107	0.0026922238502230097	9.390520944538367e-5	LGG, other MAPK
BS_2720P44V	C4120500-Tumor	C4120500	T cell CD8+ central memory	7.410524076736375e-20	1	IntNMF	0.004461038409308192	0.006566342857947108	3.66735890936023e-4	LGG, other MAPK
BS_2720P44V	C4120500-Tumor	C4120500	T cell CD8+ effector memory	1.2702883350173739e-18	1	IntNMF	6.527491152737913e-4	4.0882406577871355e-4	8.576531930866003e-6	LGG, other MAPK
BS_2720P44V	C4120500-Tumor	C4120500	Class-switched memory B cell	0.03370078048806045	1	IntNMF	0.027426773365216175	0.01500891295151236	3.355371950819857e-4	LGG, other MAPK
BS_2720P44V	C4120500-Tumor	C4120500	Common lymphoid progenitor	0.07380818231376222	1	IntNMF	0.12367854587179002	0.21693457999283672	0.014704427739271761	LGG, other MAPK
BS_2720P44V	C4120500-Tumor	C4120500	Common myeloid progenitor	0	1	IntNMF	1.6043306748040264e-4	8.097191225804827e-5	9.217609938037137e-7	LGG, other MAPK
BS_2720P44V	C4120500-Tumor	C4120500	Myeloid dendritic cell	0.0020124874712849797	1	IntNMF	0.0010515558140374581	0.0012251295324518048	1.706413570276046e-5	LGG, other MAPK
BS_2720P44V	C4120500-Tumor	C4120500	Endothelial cell	0.09569788355026207	1	IntNMF	0.04260277495132351	0.03787502581723671	0.001382270052715572	LGG, other MAPK
BS_2720P44V	C4120500-Tumor	C4120500	Eosinophil	0.016469845898726194	1	IntNMF	0.024732856347395374	0.014243697646901778	2.1620057027765967e-4	LGG, other MAPK
BS_2720P44V	C4120500-Tumor	C4120500	Cancer associated fibroblast	0.06592729373085379	1	IntNMF	0.13508279167233436	0.07037820512192414	0.005857853522019654	LGG, other MAPK
BS_2720P44V	C4120500-Tumor	C4120500	Granulocyte-monocyte progenitor	0	1	IntNMF	4.8008272258803784e-5	3.553221344860862e-4	1.3833031357214354e-5	LGG, other MAPK
BS_2720P44V	C4120500-Tumor	C4120500	Hematopoietic stem cell	0.08802928264201938	1	IntNMF	0.08892831732946595	0.16983044490247043	0.02017807852112425	LGG, other MAPK
BS_2720P44V	C4120500-Tumor	C4120500	Macrophage	0.02918529341285098	1	IntNMF	0.05572173559314787	0.05880693895326338	0.0018670403968166517	LGG, other MAPK
BS_2720P44V	C4120500-Tumor	C4120500	Macrophage M1	0.05419084031758463	1	IntNMF	0.06687308205807842	0.060628671813160985	0.0011650120888651097	LGG, other MAPK
BS_2720P44V	C4120500-Tumor	C4120500	Macrophage M2	0.010855983478476678	1	IntNMF	0.016960072308051966	0.022163407735418163	4.2480971584454304e-4	LGG, other MAPK
BS_2720P44V	C4120500-Tumor	C4120500	Mast cell	0.008148706946605086	1	IntNMF	0.01140916588935747	0.006527521529785992	7.105886050319245e-5	LGG, other MAPK
BS_2720P44V	C4120500-Tumor	C4120500	B cell memory	7.301046785889778e-19	1	IntNMF	7.874350238213655e-4	0.0013986066104862266	2.7871879855852812e-5	LGG, other MAPK
BS_2720P44V	C4120500-Tumor	C4120500	Monocyte	0.025005792259804056	1	IntNMF	0.03914694756948593	0.033152081415901966	0.0012243120139283368	LGG, other MAPK
BS_2720P44V	C4120500-Tumor	C4120500	B cell naive	1.497403673831983e-18	1	IntNMF	3.75228804370743e-5	5.8955029939410875e-5	3.184646701098714e-7	LGG, other MAPK
BS_2720P44V	C4120500-Tumor	C4120500	Neutrophil	6.528840756808825e-20	1	IntNMF	0.0019199528577299213	0.0012376299150179783	9.941679109674872e-5	LGG, other MAPK
BS_2720P44V	C4120500-Tumor	C4120500	NK cell	4.648400855856012e-18	1	IntNMF	3.733297873589839e-18	4.020576048185229e-18	5.429245315747896e-35	LGG, other MAPK
BS_2720P44V	C4120500-Tumor	C4120500	T cell NK	0.15972831554360006	1	IntNMF	0.11353184499828443	0.08663939877778735	0.003379727051375006	LGG, other MAPK
BS_2720P44V	C4120500-Tumor	C4120500	Plasmacytoid dendritic cell	0.008020884824000062	1	IntNMF	0.002689164690439372	0.0025946938014126237	9.291807146369582e-5	LGG, other MAPK
BS_2720P44V	C4120500-Tumor	C4120500	B cell plasma	9.84734787730147e-4	1	IntNMF	0.005380927632620305	0.004501085545529014	6.445378421713532e-5	LGG, other MAPK
BS_2720P44V	C4120500-Tumor	C4120500	T cell gamma delta	0	1	IntNMF	9.137335329680104e-5	2.615673518810432e-4	1.6810135706955826e-6	LGG, other MAPK
BS_2720P44V	C4120500-Tumor	C4120500	T cell CD4+ Th1	0.012048578099050085	1	IntNMF	0.008013486350720302	0.016296174960143017	3.4865280313021145e-4	LGG, other MAPK
BS_2720P44V	C4120500-Tumor	C4120500	T cell CD4+ Th2	0.0012618761773208567	1	IntNMF	0.005989540934079696	0.01934387870840072	0.0011746563919262975	LGG, other MAPK
BS_2720P44V	C4120500-Tumor	C4120500	T cell regulatory (Tregs)	0.05309454053009787	1	IntNMF	0.034788074299450356	0.0255688212345678	6.881961090829847e-4	LGG, other MAPK
BS_2720P44V	C4120500-Tumor	C4120500	immune score	0.07907949682817211	1	IntNMF	0.10101581485681708	0.08617057438174629	0.0037875822646429493	LGG, other MAPK
BS_2720P44V	C4120500-Tumor	C4120500	stroma score	0.08081258864055793	1	IntNMF	0.08990915395171885	0.054889930104886395	0.0020347179894153675	LGG, other MAPK
BS_2720P44V	C4120500-Tumor	C4120500	microenvironment score	0.15989208546873004	1	IntNMF	0.19092496880853593	0.14106050448663268	0.006775440110094406	LGG, other MAPK
BS_27FYYPJG	7316-4559	C2581401	Myeloid dendritic cell activated	0.15793336330553695	3	IntNMF	0.08509062064265994	0.11831709360011683	0.0025129772606747713	LGG_CDKN2A/B
BS_27FYYPJG	7316-4559	C2581401	B cell	8.286917338474485e-18	3	IntNMF	1.3066366044761567e-4	0.011105065794352829	3.97750232173297e-4	LGG_CDKN2A/B
BS_27FYYPJG	7316-4559	C2581401	T cell CD4+ memory	0.021919095451775616	3	IntNMF	0.009522063221972138	0.015171221657019054	3.686917563491935e-4	LGG_CDKN2A/B
BS_27FYYPJG	7316-4559	C2581401	T cell CD4+ naive	7.213576725498384e-18	3	IntNMF	2.1010343038393498e-4	0.0035461669219925985	5.323694401485619e-5	LGG_CDKN2A/B
BS_27FYYPJG	7316-4559	C2581401	T cell CD4+ (non-regulatory)	0	3	IntNMF	4.826884116843429e-4	2.655729347206818e-4	3.141775156764923e-6	LGG_CDKN2A/B
BS_27FYYPJG	7316-4559	C2581401	T cell CD4+ central memory	1.2348906162873e-17	3	IntNMF	0.010517395941541458	0.01736833620219862	5.926991403897705e-4	LGG_CDKN2A/B
BS_27FYYPJG	7316-4559	C2581401	T cell CD4+ effector memory	0	3	IntNMF	0.004115501719412943	0.013260328241489825	4.5710470200343174e-4	LGG_CDKN2A/B
BS_27FYYPJG	7316-4559	C2581401	T cell CD8+ naive	0.015804664085810678	3	IntNMF	0.013538257588462685	0.009432368513169354	1.0600319737753078e-4	LGG_CDKN2A/B
BS_27FYYPJG	7316-4559	C2581401	T cell CD8+	0	3	IntNMF	0.002461967219697903	0.0026922238502230097	9.390520944538367e-5	LGG_CDKN2A/B
BS_27FYYPJG	7316-4559	C2581401	T cell CD8+ central memory	0	3	IntNMF	0.00619223323656466	0.006566342857947108	3.66735890936023e-4	LGG_CDKN2A/B
BS_27FYYPJG	7316-4559	C2581401	T cell CD8+ effector memory	1.7725281174703118e-17	3	IntNMF	1.2727221292545239e-5	4.0882406577871355e-4	8.576531930866003e-6	LGG_CDKN2A/B
BS_27FYYPJG	7316-4559	C2581401	Class-switched memory B cell	2.295435733257833e-17	3	IntNMF	0.0073570742493111975	0.01500891295151236	3.355371950819857e-4	LGG_CDKN2A/B
BS_27FYYPJG	7316-4559	C2581401	Common lymphoid progenitor	0.2842004162347303	3	IntNMF	0.21982559290228118	0.21693457999283672	0.014704427739271761	LGG_CDKN2A/B
BS_27FYYPJG	7316-4559	C2581401	Common myeloid progenitor	0	3	IntNMF	6.259423109645471e-5	8.097191225804827e-5	9.217609938037137e-7	LGG_CDKN2A/B
BS_27FYYPJG	7316-4559	C2581401	Myeloid dendritic cell	0	3	IntNMF	6.885808407059859e-4	0.0012251295324518048	1.706413570276046e-5	LGG_CDKN2A/B
BS_27FYYPJG	7316-4559	C2581401	Endothelial cell	0.022098179194385118	3	IntNMF	0.03484461694699315	0.03787502581723671	0.001382270052715572	LGG_CDKN2A/B
BS_27FYYPJG	7316-4559	C2581401	Eosinophil	1.0144922364629056e-18	3	IntNMF	0.007951953641582177	0.014243697646901778	2.1620057027765967e-4	LGG_CDKN2A/B
BS_27FYYPJG	7316-4559	C2581401	Cancer associated fibroblast	0.02931533819574725	3	IntNMF	0.034152283887917516	0.07037820512192414	0.005857853522019654	LGG_CDKN2A/B
BS_27FYYPJG	7316-4559	C2581401	Granulocyte-monocyte progenitor	9.299910124358482e-17	3	IntNMF	1.1419859397881249e-4	3.553221344860862e-4	1.3833031357214354e-5	LGG_CDKN2A/B
BS_27FYYPJG	7316-4559	C2581401	Hematopoietic stem cell	0.412690713406453	3	IntNMF	0.3273515380558853	0.16983044490247043	0.02017807852112425	LGG_CDKN2A/B
BS_27FYYPJG	7316-4559	C2581401	Macrophage	0.06408072507579254	3	IntNMF	0.03639764978650716	0.05880693895326338	0.0018670403968166517	LGG_CDKN2A/B
BS_27FYYPJG	7316-4559	C2581401	Macrophage M1	0.06297870897843949	3	IntNMF	0.033748666096597	0.060628671813160985	0.0011650120888651097	LGG_CDKN2A/B
BS_27FYYPJG	7316-4559	C2581401	Macrophage M2	0.01415431695743221	3	IntNMF	0.020337014363673977	0.022163407735418163	4.2480971584454304e-4	LGG_CDKN2A/B
BS_27FYYPJG	7316-4559	C2581401	Mast cell	0	3	IntNMF	0.0018702221170839013	0.006527521529785992	7.105886050319245e-5	LGG_CDKN2A/B
BS_27FYYPJG	7316-4559	C2581401	B cell memory	0	3	IntNMF	2.9518835176300298e-5	0.0013986066104862266	2.7871879855852812e-5	LGG_CDKN2A/B
BS_27FYYPJG	7316-4559	C2581401	Monocyte	2.856676319830806e-18	3	IntNMF	0.006107484144160766	0.033152081415901966	0.0012243120139283368	LGG_CDKN2A/B
